episode,endured_step,shaped_return,success,actor_loss,critic_loss
191,237,1.9210867881774902,0,-0.023266857489943504,0.02116057649254799
192,306,2.6962175369262695,0,0.00826462171971798,0.03583024814724922
193,119,0.9701655507087708,0,-0.012845505960285664,0.0544232577085495
194,151,1.2645153999328613,0,-0.021201588213443756,0.035311661660671234
195,213,1.914551854133606,0,-0.022280661389231682,0.01827101595699787
196,259,2.0454864501953125,0,0.003369125071913004,0.03390197828412056
197,307,2.413740873336792,0,0.009518546052277088,0.027227351441979408
198,104,0.8117471933364868,0,-0.01816520467400551,0.0643775537610054
199,149,1.2060340642929077,0,-0.031061863526701927,0.03496324643492699
200,153,1.2128068208694458,0,-0.025844013318419456,0.03955261781811714
201,143,1.1133766174316406,0,0.013246824964880943,0.05225399136543274
202,227,1.8275537490844727,0,-0.031994760036468506,0.027813298627734184
203,198,1.3613885641098022,0,-0.010153585113584995,0.032790280878543854
204,141,1.212195873260498,0,-0.020383404567837715,0.01326014194637537
205,348,3.2181291580200195,0,-0.024041159078478813,0.0638413205742836
206,423,3.8965020179748535,0,-0.006532704923301935,0.08086706697940826
207,149,1.3132840394973755,0,-0.06441313773393631,0.009769079275429249
208,173,1.3718739748001099,0,-0.02256668545305729,0.017828045412898064
209,173,1.4200615882873535,0,-0.0343460738658905,0.01541050337255001
210,179,1.5947803258895874,0,-0.02285880036652088,0.024865055456757545
211,131,1.088509202003479,0,-0.021566875278949738,0.019338123500347137
212,241,1.9994324445724487,0,-0.002736592898145318,0.022690733894705772
213,151,1.152098298072815,0,0.005047657527029514,0.007713006809353828
214,142,1.0427839756011963,0,-0.026146408170461655,0.012781479395925999
215,236,2.045017719268799,0,-0.03348831087350845,0.026872307062149048
216,78,0.61770099401474,0,-0.03689229488372803,0.048736896365880966
217,241,2.1589672565460205,0,-0.010107829235494137,0.02910616621375084
218,333,3.088649034500122,0,-0.01742166094481945,0.0490218885242939
219,249,1.8110243082046509,0,-0.02654169499874115,0.020857268944382668
220,209,1.8531694412231445,0,-0.012944153510034084,0.029850849881768227
221,215,1.855139136314392,0,-0.016648299992084503,0.010041797533631325
222,394,3.4408226013183594,0,0.015224901959300041,0.04339867830276489
223,187,1.7010791301727295,0,-0.02950584702193737,0.03030330315232277
224,207,1.9448661804199219,0,0.0022220092359930277,0.027848869562149048
225,215,1.8235143423080444,0,-0.014621698297560215,0.016048641875386238
226,142,1.236200213432312,0,-0.0008347319671884179,0.02826138213276863
227,362,3.19368577003479,0,-0.0017758443718776107,0.028994914144277573
228,370,3.4560465812683105,0,-0.02692272886633873,0.03272514417767525
229,129,1.1120654344558716,0,-0.0105998944491148,0.005976998247206211
230,249,2.1928184032440186,0,-0.029885483905673027,0.021280275657773018
231,302,2.834062337875366,0,-0.028781795874238014,0.02669600583612919
232,164,1.44572114944458,0,-0.039852965623140335,0.02647445909678936
233,128,0.9750664830207825,0,-0.03254248946905136,0.0319288894534111
234,222,1.8395088911056519,0,0.006965097971260548,0.032416827976703644
235,152,1.3840738534927368,0,-0.09439565986394882,0.04522836208343506
236,379,3.333606243133545,0,-0.017644193023443222,0.024105245247483253
237,161,1.4357411861419678,0,0.014196074567735195,0.01695546880364418
238,170,1.3700616359710693,0,-0.03317791968584061,0.029041962698101997
239,264,2.4601051807403564,0,0.012818044982850552,0.023767536506056786
240,251,2.038125514984131,0,-0.018432367593050003,0.029683420434594154
241,201,1.6157729625701904,0,0.013483593240380287,0.01788094826042652
242,142,1.2359821796417236,0,-0.004002055618911982,0.01990591548383236
243,322,2.537311553955078,0,-0.019758660346269608,0.016504019498825073
244,413,3.8619441986083984,0,-0.0036521609872579575,0.04480989649891853
245,99,0.7981963753700256,0,-0.02345386892557144,0.062403224408626556
246,233,1.9806506633758545,0,-0.037406861782073975,0.018784919753670692
247,185,1.6105217933654785,0,-0.029700201004743576,0.020555732771754265
248,136,0.9510489702224731,0,-0.01578351855278015,0.03345468267798424
249,95,0.680518388748169,0,-0.023848192766308784,0.05261847376823425
250,137,1.0973113775253296,0,-0.023082613945007324,0.01789308898150921
251,227,1.9874638319015503,0,-0.011495648883283138,0.029692769050598145
252,323,2.659674644470215,0,-0.019646339118480682,0.025889955461025238
253,149,1.1377840042114258,0,-0.023124614730477333,0.007281250786036253
254,302,2.7930314540863037,0,-0.014204290695488453,0.03891237825155258
255,263,2.3942086696624756,0,-0.038845062255859375,0.027570875361561775
256,272,2.600140333175659,0,-0.005734250880777836,0.045198287814855576
257,333,2.806410074234009,0,-0.0002482467098161578,0.045418400317430496
258,238,2.004686117172241,0,0.0144129553809762,0.027388043701648712
259,271,2.566767692565918,0,-0.04749443382024765,0.03575035557150841
260,162,1.4529225826263428,0,-0.0395202562212944,0.018848659470677376
261,194,1.7626309394836426,0,-0.04123999923467636,0.011776406317949295
262,275,2.6479074954986572,0,-0.0257264431566,0.030063355341553688
263,111,0.8940541744232178,0,0.02078818716108799,0.002908531576395035
264,125,0.7970898747444153,0,0.019812915474176407,0.06894692033529282
265,202,1.568989634513855,0,0.01857386901974678,0.016764026135206223
266,466,3.9021735191345215,0,-0.02273385412991047,0.035833898931741714
267,220,1.6653145551681519,0,0.001494912663474679,0.008571229875087738
268,406,3.5359084606170654,0,-0.03792692720890045,0.026907406747341156
269,346,2.967355251312256,0,-0.016644995659589767,0.019786356016993523
270,182,1.6752676963806152,0,-0.039500392973423004,0.024613533169031143
271,500,5.609631538391113,1,-0.021993743255734444,0.07103362679481506
272,300,2.6166536808013916,0,-0.029717756435275078,0.03057401068508625
273,153,1.2600295543670654,0,-0.045788463205099106,0.017462002113461494
274,131,1.11400306224823,0,-0.04885759577155113,0.05808299407362938
275,158,1.2236113548278809,0,-0.018490955233573914,0.025707239285111427
276,378,3.457406520843506,0,-0.019799312576651573,0.018204953521490097
277,201,1.6487067937850952,0,-0.013294107280671597,0.02453211322426796
278,141,1.1327770948410034,0,-0.04110774025321007,0.017840011045336723
279,170,1.5424234867095947,0,-0.013434998691082,0.006400612648576498
280,294,2.642043113708496,0,-0.047998733818531036,0.02356068231165409
281,234,1.8744267225265503,0,-0.02962360344827175,0.029379352927207947
282,451,3.9672257900238037,0,-0.03112061321735382,0.03090694732964039
283,137,1.0873794555664062,0,-0.0075881932862102985,0.03163168206810951
284,500,5.102714538574219,1,-0.03284770995378494,0.04714822769165039
285,158,1.3451250791549683,0,-0.027071813121438026,0.002407302614301443
286,114,0.8557283878326416,0,-0.03927742689847946,0.01322203129529953
287,105,0.8531154990196228,0,-0.048149317502975464,0.03871824964880943
288,207,1.751427412033081,0,-0.0066207898780703545,0.027893321588635445
289,291,2.5350911617279053,0,-0.010634064674377441,0.029227295890450478
290,112,0.8074231147766113,0,-0.04573018103837967,0.0068645174615085125
291,371,2.944157600402832,0,-0.01982671208679676,0.035334888845682144
292,415,3.1142048835754395,0,-0.0038759270682930946,0.030432285740971565
293,500,5.3335137367248535,1,-0.015346468426287174,0.05108821764588356
294,232,1.8707537651062012,0,-0.029380468651652336,0.008877063170075417
295,412,3.202880382537842,0,0.0015829552430659533,0.027973242104053497
296,353,3.1645572185516357,0,-0.026570381596684456,0.03160596638917923
297,403,3.533827066421509,0,-0.023066889494657516,0.038555510342121124
298,177,1.2486127614974976,0,-0.001906789606437087,0.04161318764090538
299,153,1.343637228012085,0,-0.011025507934391499,0.025731945410370827
300,317,2.9130189418792725,0,-0.011278885416686535,0.026439305394887924
301,161,1.20228111743927,0,-0.01951226219534874,0.032179854810237885
302,205,1.9174563884735107,0,-0.029404085129499435,0.01732878014445305
303,147,1.1162296533584595,0,-0.04130837693810463,0.029880769550800323
304,456,3.5588457584381104,0,0.006691062357276678,0.021710408851504326
305,110,0.9340648055076599,0,-0.04401936009526253,0.028073037043213844
306,205,1.8931151628494263,0,-0.022281009703874588,0.010760406032204628
307,400,3.1818032264709473,0,-0.014530959539115429,0.022427327930927277
308,327,3.0033280849456787,0,-0.0005987733020447195,0.03539707884192467
309,300,2.7478132247924805,0,-0.03271810710430145,0.037237636744976044
310,137,1.1654847860336304,0,-0.04008868709206581,0.001951264450326562
311,217,1.980931043624878,0,-0.01097287330776453,0.023123351857066154
312,285,2.212064027786255,0,0.01090229582041502,0.021227501332759857
313,280,2.2902090549468994,0,-0.006543887313455343,0.028729328885674477
314,270,2.3226020336151123,0,0.0007942358497530222,0.02955598570406437
315,249,2.0082123279571533,0,-0.054337989538908005,0.013524684123694897
316,180,1.3031115531921387,0,-0.011086716316640377,0.01829979196190834
317,281,2.3064627647399902,0,0.009129251353442669,0.013014118187129498
318,180,1.4733237028121948,0,-0.03241100162267685,0.03305015712976456
319,128,0.9922091364860535,0,-0.04678303003311157,0.00780680775642395
320,218,2.008244276046753,0,-0.026722531765699387,0.010910704731941223
321,322,2.4792838096618652,0,-0.016418060287833214,0.01447785273194313
322,376,3.089939594268799,0,-0.023763932287693024,0.03938603773713112
323,355,2.9634780883789062,0,-0.005377484019845724,0.010875190608203411
324,170,1.4386975765228271,0,-0.032870568335056305,0.002057968406006694
325,268,2.1267848014831543,0,-0.011725437827408314,0.03064531274139881
326,208,1.6796871423721313,0,0.0081050805747509,0.042768724262714386
327,342,2.7071738243103027,0,-0.000584070454351604,0.012011895887553692
328,500,5.530606269836426,1,-0.029742073267698288,0.043321624398231506
329,206,1.8126145601272583,0,-0.011007086373865604,0.04202590510249138
330,500,5.797704219818115,1,-0.05239015072584152,0.07245869934558868
331,262,2.3849868774414062,0,-0.0009568108362145722,0.031761232763528824
332,382,3.442770004272461,0,0.002799732843413949,0.026934443041682243
333,182,1.4308445453643799,0,0.0032305081840604544,0.03088313899934292
334,237,1.6992897987365723,0,0.012165095657110214,0.04224143922328949
335,236,1.9334728717803955,0,-0.026598097756505013,0.023781804367899895
336,214,2.0580005645751953,0,-0.02030929923057556,0.013031558133661747
337,231,1.9442639350891113,0,-0.011541697196662426,0.019345242530107498
338,186,1.647054672241211,0,-0.006552590988576412,0.03145059198141098
339,251,1.9520375728607178,0,-0.02090502716600895,0.010129616595804691
340,460,3.5350937843322754,0,-0.03604952245950699,0.012670877389609814
341,183,1.3228890895843506,0,-0.0008424025145359337,0.023708226159214973
342,254,2.2371251583099365,0,-0.011873707175254822,0.010088969953358173
343,175,1.6687586307525635,0,-0.013164956122636795,0.007401781156659126
344,275,2.4257328510284424,0,-0.010593468323349953,0.04209509491920471
345,182,1.623707890510559,0,0.009954068809747696,0.004103812389075756
346,238,2.004124164581299,0,0.014034202322363853,0.024008745327591896
347,277,2.401160478591919,0,-0.01046799961477518,0.022578049451112747
348,374,3.027827024459839,0,0.0022155556362122297,0.018353229388594627
349,464,4.308488845825195,0,-0.013560395687818527,0.024444127455353737
350,343,2.819035053253174,0,0.001733760116621852,0.011930881068110466
351,467,3.6682446002960205,0,-0.017644690349698067,0.007833984680473804
352,387,3.3562543392181396,0,-0.015711259096860886,0.02112727239727974
353,221,2.064131736755371,0,-0.014524323865771294,0.043458499014377594
354,225,1.9724926948547363,0,-0.02732141688466072,0.0066992188803851604
355,292,2.5809996128082275,0,-0.011321856640279293,0.012353737838566303
356,308,2.8792266845703125,0,-0.02830340899527073,0.03574273735284805
357,500,5.586763381958008,1,-0.04446510598063469,0.016748573631048203
358,469,3.9642035961151123,0,-0.02748904563486576,0.022027036175131798
359,464,3.8980188369750977,0,-0.01957845315337181,0.021067194640636444
360,186,1.7195487022399902,0,-0.031438544392585754,0.045927658677101135
361,500,5.534690856933594,1,-0.03228398784995079,0.023642603307962418
362,351,3.0733723640441895,0,-0.020042862743139267,0.020170392468571663
363,434,3.7854580879211426,0,-0.009028242900967598,0.03389032557606697
364,346,2.8659658432006836,0,-0.025924762710928917,0.015763085335493088
365,341,2.7115824222564697,0,0.0013554270844906569,0.013924146071076393
366,492,4.153801918029785,0,-0.026421308517456055,0.01741012930870056
367,375,3.0450754165649414,0,0.011733492836356163,0.030233826488256454
368,284,2.453336715698242,0,0.009317870251834393,0.009645117446780205
369,266,2.058253526687622,0,0.01765691675245762,0.013356472365558147
370,404,3.6657748222351074,0,-0.028142325580120087,0.03212844580411911
371,334,3.0181288719177246,0,-0.026964105665683746,0.008795581758022308
372,500,5.16376256942749,1,-0.024692809209227562,0.012619711458683014
373,338,2.7931032180786133,0,0.004087341949343681,0.006277495063841343
374,161,1.2348076105117798,0,-0.03651915118098259,0.062491897493600845
375,140,1.0752917528152466,0,-0.06075185909867287,0.04190387204289436
376,500,5.267690181732178,1,0.0063436320051550865,0.06859166920185089
377,225,2.1369192600250244,0,-0.03643868863582611,0.006566466297954321
378,360,3.2840280532836914,0,-0.007016044110059738,0.04018210992217064
379,296,2.3300423622131348,0,-0.022798622027039528,0.04207741841673851
380,192,1.52079176902771,0,-0.01031860988587141,0.06921949982643127
381,500,5.4862284660339355,1,-0.023597922176122665,0.044509708881378174
382,285,2.3504390716552734,0,-0.052193958312273026,0.03380616009235382
383,500,5.470736026763916,1,-0.01101079024374485,0.03408045694231987
384,369,3.101787567138672,0,-0.0232275128364563,0.03928952291607857
385,306,2.689749240875244,0,-0.015152986161410809,0.01651345193386078
386,306,2.484452962875366,0,-0.02753879874944687,0.009899348951876163
387,289,2.3984549045562744,0,0.03245294466614723,0.024276871234178543
388,157,1.1978611946105957,0,-0.017551107332110405,0.051008742302656174
389,291,2.549332857131958,0,-0.0136953704059124,0.020274391397833824
390,452,4.247873306274414,0,-0.030873697251081467,0.03020673803985119
391,365,3.3679556846618652,0,-0.02385782264173031,0.02002488076686859
392,265,2.0485966205596924,0,0.0016904142685234547,0.02748703397810459
393,477,3.9369142055511475,0,-0.016810832545161247,0.01650756224989891
394,252,2.434929609298706,0,-0.0021984500344842672,0.019449638202786446
395,500,5.701211929321289,1,-0.031360842287540436,0.08351915329694748
396,205,1.5769919157028198,0,-0.012413750402629375,0.03465809300541878
397,280,2.3575387001037598,0,-0.006615129765123129,0.011987464502453804
398,411,3.6217830181121826,0,-0.0022291853092610836,0.02733699046075344
399,127,0.9965431690216064,0,-0.055072344839572906,0.05056913197040558
400,390,3.485180377960205,0,-0.019594065845012665,0.016015974804759026
401,277,2.220015525817871,0,-0.022143173962831497,0.013335557654500008
402,242,2.0610177516937256,0,0.000782542978413403,0.008413280360400677
403,229,2.054133415222168,0,0.0034627884160727262,0.006690407637506723
404,337,3.2409887313842773,0,-0.01956838369369507,0.015326287597417831
405,292,2.5971498489379883,0,-0.016144517809152603,0.008838415145874023
406,273,2.4689383506774902,0,-0.03921721130609512,0.006772278808057308
407,236,2.0232348442077637,0,-0.011472479440271854,0.005465742666274309
408,315,2.8149540424346924,0,-0.012636380270123482,0.006379285827279091
409,352,3.2500228881835938,0,-0.03007212094962597,0.017108215019106865
410,500,5.765748023986816,1,-0.022120915353298187,0.057583972811698914
411,134,1.0683454275131226,0,-0.049213044345378876,0.07868798822164536
412,478,3.95320463180542,0,-0.027139894664287567,0.006373865529894829
413,500,5.435265064239502,1,-0.03918563947081566,0.0201728455722332
